course_code,course_name,credits,theory_hours
27018,TH Kỹ Thuật Thêu Tay,3,0
27019,TH Kỹ Thuật Nữ Công 3A,15,0
27020,TH Kỹ Thuật Nữ Công 3B,5,0
27021,TH Kỹ Thuật Nữ Công 4B,6,0
27022,TH Kỹ Thuật Nữ Công 5B,6,0
27023,TH Kỹ Thuật Nữ Công 6B,6,0
27024,TH Nấu ăn,3,0
27025,Thực Tập Tốt Nghiệp,8,0
27026,,3,0
270266,"Luật tín ngưỡng, tôn giáo và nghiệp vụ công tác tôn giáo",2,15
27028,TH Kỹ Thuật Làm Bánh,3,0
27029,TH May  Thêu,5,0
27030,Bảo Quản Thực Phẩm,3,0
27031,Vẽ Mỹ Thuật,2,0
27032,Vẽ Kỹ Thuật,5,0
27033,Kỹ Thuật May Cơ Bản,4,0
27034,Kỹ Thuật Chế Biến Bánh Kem,9,0
27035,Cắm Hoa Trang Trí,3,0
27036,Trang Trí Nội Thất,2,0
27037,Âu Phục Nữ,4,0
27038,Hoa Phục,3,0
27039,Nghệ Thuật Cắm Hoa Trang Trí,3,0
27040,Âu Phục Nam,5,0
27041,Thêu Tay Trang Trí,6,0
27042,Thiết Kế Thời Trang,2,0
27043,Trang Phục Biến Kiểu,6,0
27044,TH Máy Công Nghiệp,2,0
27045,Kỹ Thuật May Nâng Cao,9,0
27046,Trang Phục Truyền Thống,6,0
27047,Đầm - Váy,4,0
27048,Sinh Hóa Đại Cương,3,0
27049,Kỹ Thuật May 1,1,0
27050,Kỹ Thuật May 3,4,0
27051,Kỹ Thuật May 4,3,0
27052,Cắm Hoa Trang Trí,2,0
27053,Hình Họa - Vẽ Kỹ Thuật B,3,0
27054,Hình Học Họa Hình,2,30
27055,Công Nghệ May Trang Phục 1,8,0
27056,Kỹ Thuật May Cơ Bản,3,0
27057,Trang Phục Biến Kiểu,4,0
27058,Trang Phục Truyền Thống,4,0
27059,An Toàn Công Nghiệp Và MT,1,0
27060,Kỹ Thuật May Cơ Bản,2,0
27061,TH kỹ Thuật May Cơ Bản,6,0
27062,Thiết Kế Trang Phục Nữ,7,0
27063,TH thiết Kế Trang Phục Nữ,12,0
27064,Mỹ Thuật Trang Phục ứng Dụng,3,0
27065,Thiết Kế Âu Phục,4,0
27066,TH Thiết Kế Âu Phục,9,0
27067,Thiết Bị May C.Nghiệp Và B.Trì,3,0
27068,TH thiết Bị May C.Nghiệp& BTrì,2,0
27069,Thiết Kế Hoa - Việt Phục,3,45
27070,TH Thiết Kế Hoa - Việt Phục,6,0
27071,Đồ án Thiết Kế Trang Phục,2,0
27072,Quản Lý Chất Lượng Trang Phục,2,0
27073,Điện UD-ATCN&MT trong ng.may,2,0
27074,Nguyên liệu dệt may,1,0
27075,Tin học cơ bản trong ngành may,2,0
27076,Thiết bị may CN & bảo trì,3,0
27077,Kỹ thuật may cơ bản,3,0
27078,TH Kỹ thuật may cơ bản,4,0
27079,Thiết kế trang phục Nữ 1,3,0
27080,TH thiết kế trang phục Nữ 1,4,0
27081,Thiết kế trang phục Nữ 2,3,0
27082,TH thiết kế trang phục Nữ 2,4,0
27083,Thiết kế trang phục Nữ 3,3,0
27084,TH thiết kế trang phục Nữ 3,4,0
27085,Thiết kế Âu phục,3,0
27086,TH thiết kế Âu phục 1,4,0
27087,TH thiết kế Âu phục 2,4,0
27088,Thiết kế thời trang,2,30
27089,TH thiết kế thời trang,2,0
27090,Quản lý chất lượng sản phẩm,2,0
27091,Qui trình SX hàng may mặc CN,4,0
27092,Thiết kế Việt phục,3,0
27093,Thiết kế Đầm - Váy,3,0
27094,Kỹ thuật trang điểm,3,0
27095,Bộ sưu tập thời trang,4,0
27096,Thực tập may Âu phục,3,0
27097,Thực tập thiết kế mẫu CN,2,0
27098,Thực tập tốt nghiệp (KNC),8,0
280000,Hình học họa hình,2,0
280001,Địa chất công trình,2,30
280002,Vẽ kỹ thuật xây dựng 1,2,15
280003,Trắc địa đại cương,2,0
280004,TH Trắc địa đại cương,1,0
280005,Cơ lý thuyết (XD),2,15
280006,Thủy lực cơ sở,2,15
280007,Pháp luật xây dựng,2,0
280008,Vẽ kỹ thuật xây dựng,2,0
280009,"Kết cấu thép, gỗ",2,0
28001,Công Trình Thủy Nông,3,0
280010,Cấu tạo kiến trúc,3,0
280011,An toàn lao động,2,15
280012,Vật liệu xây dựng,2,30
280013,Bảo Hộ Lao Động,2,0
280014,Vẽ kỹ thuật xây dựng 2,2,15
280015,Vật liệu xây dựng,2,0
280016,Thí nghiệm vật liệu xây dựng,1,0
280017,Sức bền vật liệu 1,2,15
280018,Cấu tạo kiến trúc,2,15
280019,Cơ học đất,2,15
28002,TH Công Trình Thủy Nông,3,0
280020,Thí nghiệm cơ học đất,1,0
280021,Môi trường trong xây dựng,2,30
280022,An toàn lao động,2,0
280023,Cấp thoát nước,2,15
280024,Cơ kết cấu 1,2,15
280025,Sức bền vật liệu 2,2,15
280026,Nền móng công trình,3,30
280027,Tin học UD (Auto CAD+SAP),3,0
280028,Thí nghiệm sức bền vật liệu,1,0
280029,Đồ án nền móng công trình,1,0
28003,Thủy Nông,3,0
280030,Kết cấu bê tông cốt thép 1,2,15
280031,"Kết cấu thép, gỗ",2,0
280032,Cấp thoát nước 1,3,0
280033,Kỹ thuật thi công,4,0
280034,Đồ án kỹ thuật thi công,1,0
280035,Tin học ứng dụng (AutoCAD),3,0
280036,Đồ án kết cấu bê tông cốt thép,1,0
280037,Dự toán,3,30
280038,Thực tập tay nghề công nhân,4,0
280039,Vẽ kỹ thuật xây dựng 1,3,0
28004,Xây Dựng Và Quản Lý Dự án,4,0
280040,Thực tập nhận thức ngành nghề,1,0
280041,Thực tập địa chất công trình,1,0
280042,Kết cấu thép gỗ 2,2,0
280043,Đồ án kết cấu thép,1,0
280044,Nguyên lý thiết kế kiến trúc công trình dân dụng,2,30
280045,Phương pháp tính kỹ thuật,2,30
280046,Đánh giá chất lượng và gia cố công trình,2,30
280047,Đàn hồi ứng dụng và phương pháp phần tử hữu hạn,2,0
280048,Thí nghiệm kết cấu công trình,1,0
280049,Công trình trên nền đất yếu,2,30
28005,Cơ Xây Dựng,3,45
280050,Kết cấu bê tông cốt thép 3,2,0
280051,Giải pháp nền móng hợp lý,2,30
280052,Nhà nhiều tầng,2,0
280053,Bê tông dự ứng lực,2,0
280054,Bệnh học công trình,2,0
280055,Luật xây dựng,2,30
280056,Vật lý kiến trúc,2,0
280057,Cơ kết cấu 2,2,0
280058,Kỹ thuật thi công,3,30
280059,Làm khoá luận,5,0
28006,NT Chất Lượng Vệ Sinh,2,0
280060,Kiến trúc công trình,3,0
280061,Đồ án kiến trúc công trình,1,0
280062,Kết cấu bê tông cốt thép 2,2,15
280063,Đồ án Kết cấu bê tông CT 2,1,0
280064,Thực tập kỹ thuật viên TK,1,0
280065,Quản lý dự án,2,0
280066,Dự toán,2,0
280067,Thực tập tay nghề công nhân,2,0
280068,Đồ án tốt nghiệp,10,0
280069,Tin học chuyên ngành1(AutoCAD),2,0
28007,Vật Liệu Xây Dựng,2,0
280070,Tin học C.Ngành 2 (SAP&ETAB),3,0
280071,Cơ lưu chất,2,0
280072,Thuỷ lực cơ sở,2,0
280073,Sức bền vật liệu 1,3,30
280074,Đồ án kết cấu thép,1,0
280075,Sức bền vật liệu (XD),2,0
280076,Vẽ kỹ thuật xây dựng,4,0
280077,Sức bền vật liệu 2,3,0
280078,Tin học ứng dụng SAP,2,0
280079,Tin học chuyên ngành1(AutoCAD),3,0
28008,An Toàn Lao Động,2,30
280080,Đồ án kết cấu bê tông cốt thép,1,0
280081,Cơ kết cấu,2,0
280082,Cấp thoát nước và môi trường,3,0
280083,Kết cấu bê tông cốt thép,2,0
280084,Thực tập tốt nghiệp (XD),3,0
280085,Dự toán công trình,3,0
280086,Kết cấu bêtông cốt thép 1,3,0
280087,Đồ án kết cấu bêtông CT 1,1,0
280088,Kết cấu thép gỗ 1,2,30
280089,Cơ học kết cấu 1,2,15
28009,Kỹ Thuật Điện,2,0
280090,Cơ học kết cấu 2,3,0
280091,Vật lý kiến trúc,2,15
280092,Cấp thoát nước,2,0
280093,Đồ án kết cấu bê tông cốt thép,2,0
280094,Thủy lực cơ sở,2,0
280095,Nhập môn kỹ sư xây dựng,2,15
280096,Dự toán công trình,2,15
280097,Kỹ thuật thi công và ATLĐ,3,0
280098,Tổ chức thi công,2,30
280099,Kết cấu bêtông cốt thép 2,3,0
28010,Cấp Thoát Nước,3,45
280100,Đồ án kết cấu bêtông CT 2,1,0
280101,Quản lý dự án xây dựng,2,30
280102,Kinh tế xây dựng,3,30
280103,Kết cấu thép - gỗ 1,2,0
280104,Kiến trúc công trình,2,15
280105,Thực tập tốt nghiệp (XDG),2,0
280106,Cơ lưu chất,2,15
280107,Thực hành địa chất công trình,1,0
280108,Anh văn chuyên ngành (XD),2,15
280109,Thực hành trắc địa đại cương,1,0
28011,Kỹ Thuật Thi Công Cốt Thép,4,0
280110,Tin học C.Ngành 2 (SAP&ETAB),3,0
280111,Quy hoạch đô thị,2,30
280112,Kết cấu thép - gỗ 2,2,0
280113,Đồ án tốt nghiệp (XD),7,0
280114,Cơ học kết cấu 2,2,15
280115,Đồ án tốt nghiệp (XDG),5,0
280116,Tin học chuyên ngành1(AutoCAD),3,0
280117,Tin học chuyên ngành 1,2,0
280118,Tin học chuyên ngành 2,2,0
280119,Vẽ kỹ thuật xây dựng,5,0
28012,Cấp Thoát Nước,4,0
280120,Vật liệu xây dựng,3,0
280121,Cơ lý thuyết,3,0
280122,Sức bền vật liệu 3,2,0
280123,Trắc địa,2,30
280124,Thực hành trắc địa,1,0
280125,Luận văn tốt nghiệp (XD),10,0
280126,Công trình nền đất yếu,2,0
280127,Cơ học kết cấu,2,0
280128,"Cơ sở ngành (Sức bền VL 1,2)",2,0
280129,"Chuyên ngành(kết cấu BTCT 1,2)",3,0
28013,Cấp Thoát Nước 2,2,0
280130,Cơ học kết cấu 3,2,0
280131,Thực tập nhận thức nghề nghiệp,1,0
280132,"Cơ sở ngành (Sức bền vật liệu 1,2)",3,0
280133,"Chuyên ngành (Kết cấu bê tông cốt thép 1,2)",4,0
280134,Công trình trên nền đất yếu,2,15
280135,Bê tông dự ứng lực,2,15
280136,Thủy văn công trình,2,15
280137,Kết cấu thép,2,15
280138,Tổng luận cầu,2,0
280139,Thiết kế đường ôtô,2,15
28014,Cấu Tạo Kiến Trúc,4,0
280140,Nền móng công trình,2,15
280141,Đồ án thiết kế đường ôtô,1,0
280142,Thiết kế Cầu bê tông cốt thép,2,0
280143,Kinh tế xây dựng,2,15
280144,Đồ án thiết kế Cầu bê tông cốt thép,1,0
280145,Thiết kế Cầu thép,2,15
280146,Đồ án thiết kế Cầu thép,1,0
280147,Thiết kế Đường thành phố,2,15
280148,Đồ án thiết kế Đường thành phố,1,0
280149,Quy hoạch giao thông,2,15
28015,Kỹ Thuật Thi Công,6,0
280150,Thi công Cầu,3,0
280151,Thi công Đường,3,0
280152,Đồ án Thi công Cầu,1,0
280153,Đồ án Thi công Đường,1,0
280154,Thí nghiệm đường ôtô,1,0
280155,Máy xây dựng,2,15
280156,Vải địa kỹ thuật,2,30
280157,Công trình thủy,2,30
280158,Hoạch định và kiểm soát dự án,2,30
280159,Công trình trên nền đất yếu,2,0
28016,,22,0
280160,Thiết kế nút giao thông,2,30
280161,Vật liệu Composite,2,30
280162,Khai thác công trình Cầu - Đường,2,0
280163,Tổ chức thi công,2,15
280164,Tin học ứng dụng 2 (CIVIL),3,0
280165,Nhiệt động lực học,3,0
280166,Phương pháp tính kỹ thuật,2,15
280167,Tin học ứng dụng 1 (AutoCAD),2,0
280168,Tin học ứng dụng 2 (SAP & ETABS),2,0
280169,Thí nghiệm địa chất và cơ học đất,1,0
28017,,17,0
280170,Kết cấu thép 1,2,15
280171,Máy xây dựng,2,0
280172,Đồ án tổ chức thi công,1,0
280173,Kết cấu thép 2,2,15
280174,Kết cấu bê tông cốt thép 3,2,15
280175,Kết cấu nhà cao tầng,2,0
280176,Chuyên đề xây dựng 1 (Kết cấu công trình),3,15
280177,Chuyên đề xây dựng 2 (nền móng công trình),4,0
280178,Nhiệt động lực học,2,0
280179,Mố trụ cầu,2,15
28018,Dụng Cụ Và Trang Thiết Bị,2,0
280180,Đồ án mố trụ cầu,1,0
280181,Kết cấu bêtông cốt thép,3,0
280182,Quản lý dự án xây dựng,2,15
280183,Thi công cầu,2,15
280184,"Quản lý, khai thác, sửa chữa công trình cầu - đường",2,0
280185,Chuyên đề xây dựng 1 (Kết cấu công trình nâng cao),3,0
280186,Chuyên ngành (Kết cấu bê tông cốt thép),4,0
280187,Tài chánh cho Dự án,2,30
280188,Trắc đại công trình giao thông,2,0
280189,Thực hành trắc địa công tình giao thông,1,0
28019,Cốp Pha 1,2,0
280190,Kiến trúc nhà cao tầng,2,30
280191,Điện công trình,2,0
280192,Tin học ứng dụng 1 (Autocad),3,0
280193,Tổng luận cầu đường,2,0
280194,Cấp thoát nước (CTGT),2,0
280195,Dự toán công trình (CTGT),2,0
280196,Nền móng công trình (CTGT),2,0
280197,Đồ án nền móng công trình (CTGT),1,0
280198,Kiểm định chất lượng công trình giao thông,2,0
280199,Tin học ứng dụng 2 (SAP & ETABS),3,0
28020,Dàn Giáo 1,1,0
280200,Các công nghệ xây dựng cầu hiện đại,2,15
280201,Thực tập công nhân cầu đường,2,0
280202,Mỹ học cầu đường,2,0
280203,Địa chất công trình,2,15
280204,Luật xây dựng,2,15
280205,Giải pháp nền móng hợp lý,2,15
280206,Kiến trúc công nghiệp,2,0
280207,Kiến trúc nhà cao tầng,2,0
280208,Kết cấu nhà cao tầng,2,15
28021,Kỹ Thuật Xây,8,0
280210,Kết cấu gạch đá,2,15
280211,Chuyên đề xây dựng 1 (Kết cấu công trình),4,45
280212,Chuyên đề xây dựng 2 (Nền móng công trình),4,45
280213,Trắc địa đại cương,2,15
280214,Tài chính cho dự án,2,30
280215,Thiết kế Cầu bê tông cốt thép,3,30
280216,Thi công đường,2,15
280217,Chuyên đề xây dựng 1 (Kết cấu công trình cầu nâng cao),4,45
280218,Chuyên đề xây dựng 2 (Kết cấu công trình đường nâng cao),4,45
280219,Đàn hồi ứng dụng và phương pháp phần tử hữu hạn,2,15
28022,Kỹ Thuật Trát,8,0
280220,Bệnh học công trình,2,15
280221,BIM và tin học ứng dụng trong quản lý xây dựng,2,15
280222,Thực tập cuối khóa,8,0
280223,Tin học ứng dụng 1,3,0
280224,Tin học ứng dụng 2,3,0
280225,Khai thác - kiểm định công trình giao thông,2,15
280226,Quy hoạch đô thị,2,15
280227,Chuyên đề kỹ thuật xây dựng,4,0
28023,,1,0
28024,Gia Công & Lắp Đặt Cốt Thép,2,0
28025,Kỹ Thuật Thi Công Bêtông,4,0
28026,,7,0
28027,Vẽ Kỹ Thuật (Xây Dựng),4,0
28028,Xây Gạch 2,4,0
280284,"Chuyên đề về chó, mèo",3,0
28029,Cốt Pha 2,2,0
280290,Điện công trình,2,15
280291,Tổng luận Cầu và Đường,2,30
280292,Thủy công,2,30
28030,Thi Công Nền Móng,2,0
28031,Lập Dự Toán,2,0
28032,Hoàn Thiện Và Trang Trí,3,30
28033,Lắp Đặt Trần Và Mái,1,0
28034,Quản Lý Xây Dựng,2,0
28035,Quản Lý Dự án,2,0
28036,Thực Tập Công Trình,10,0
28037,Kỹ Thuật Thi Công Cốp Pha,4,30
28038,Kỹ Thuật Thi Công Cốp Pha,5,0
28039,Thực hành Thuỷ nông,1,0
28040,Môi Trường Trong Xây Dựng,2,30
28041,Hình họa - Vẽ kỹ thuật,4,0
28042,Kỹ Thuật Trát,6,30
28043,Cơ Học Lý Thuyết,2,0
28044,Sức Bền Vật Liệu,4,0
28045,Vật Liệu Xây Dựng,3,0
28046,TH Vật Liệu Xây Dựng,1,0
28047,Cấu Tạo Kiến Trúc,3,0
28048,Địa Chất Công Trình,2,0
28049,TH Địa Chất Công Trình,1,0
28050,Kỹ Thuật Thi Công Bêtông,3,0
28051,Kỹ Thuật Thi Công Cốt Thép,3,0
28052,Cơ Học Kết Cấu,4,0
28053,Trắc Đạc,3,0
28054,TH Trắc Đạc,1,0
28055,Cơ Học Đất,2,0
28056,TH Cơ Học Đất,1,0
28057,Kiến Trúc Công Trình,4,0
28058,Đồ án Kiến Trúc Công Trình,1,0
28059,Pháp Luật Kinh Tế,2,30
28060,Kết Cấu Thép - Gỗ,4,60
28061,Kết Cấu Bêtông Cốt Thép,4,0
28062,Đồ án Kết Cấu Bêtông Cốt Thép,1,0
28063,Nền Móng Công Trình,4,0
28064,Đồ án Nền Móng Công Trình,1,0
28065,Kỹ Thuật Thi Công,4,0
28066,Đồ án Kỹ Thuật Thi Công,1,0
28067,Tổ Chức Thi Công,3,0
28068,Đồ án Tổ Chức Thi Công,1,0
28069,Kinh Tế Xây Dựng,5,0
28070,Quản Lý Xây Dựng,3,45
28071,Kinh Tế Học Đại Cương,3,0
28072,Kỹ Thuật Xây,6,0
28073,Địa Chất Công Trình,3,0
28074,Thủy Lực Cơ Sở,2,0
28075,Cơ Học Đất,3,0
28076,Sức Bền Vật Liệu,5,0
28077,Kỹ Thuật Điện,4,0
28078,Cơ Học Kết Cấu,5,75
28079,Hoàn Thiện Và Trang Trí,5,0
28080,Đồ án Kết Cấu Thép - Gỗ,1,0
28081,Dự Toán,3,45
28082,Tin Học ứng Dụng (XD),2,30
28083,TH Tin Học ứng Dụng (XD),2,0
28084,Thực Tập Tay Nghề Công Nhân,4,0
28085,Thực Tập Kỹ Thuật Viên T kế,4,0
28086,Thực Tập Kỹ Thuật Viên XD,6,0
28087,Thi Tốt Nghiệp,4,0
28088,Kỹ Thuật Xây Dựng,5,0
28089,Thi Tốt Nghiệp XD,5,0
28090,Máy Xây Dựng,2,0
28091,Tin Học ứng Dụng (Autocad+sap),5,30
28092,Thực Tập Tay Nghề Công Nhân,4,0
28093,Thực Tập Kỹ Thuật Viên T.Kế,4,0
28094,Thực Tập Kỹ Thuật Viên XD,6,0
28095,Kỹ Thuật Thi Công,6,0
28096,Vẽ Kỹ Thuật Xây Dựng 1,2,0
28097,Cơ Kết Cấu,2,0
28098,Kết Cấu Thép - Gỗ,3,0
28099,Cấu Tạo Kiến Trúc,5,0
28100,Kỹ Thuật Xây,2,0
28101,TH Kỹ Thuật Xây,4,0
28102,Hoàn Thiện Và Trang Trí(LT+TH),4,0
28103,Trắc Đạt,4,0
28104,Sức Bền Vật Liệu 2,3,45
28105,Bài Tập Lớn Sức Bền Vật Liệu,1,0
28106,Vẽ Kỹ Thuật Xây Dựng 2,3,0
28107,Nguyên Lý Cấu Tạo Kiến Trúc,3,0
28108,Cơ Kết Cấu 1,2,0
28109,Thí Nghiệm Sức Bền Vật Liệu,1,0
28110,Đồ án Cấp Thoát Nước,1,0
28111,Kết Cấu Bê Tông Cốt Thép 1,3,0
28112,Điện Công Trình,3,0
28113,Thiết Kế Kiến Trúc,4,0
28114,Đồ án Thiết Kế Kiến Trúc,1,0
28115,Dự Toán,4,0
28116,Thực Tập Tay Nghề Công Nhân,6,0
28117,Sức Bền Vật Liệu 1,2,0
28118,Thí Nghiệm Cơ Học Đất,1,0
28119,Vẽ Kỹ Thuật AutoCAD,4,30
28220,Kết Cấu Bê Tông Cốt Thép 2,3,0
28221,Pháp Luật Xây Dựng,2,0
28222,Môi Trường Trong Xây Dựng,3,0
28223,Cấp Thoát Nước 1,2,30
28224,Thực Tập Kỹ Thuật Viên XD,4,0
28225,Máy Xây Dựng,3,45
28226,Kinh Tế Xây Dựng,4,0
28227,Sức Bền Vật Liệu (Tốt Nghiệp),1,0
28228,Cấp Thoát Nước 1,3,30
28229,Tin Học ứng Dụng (AutoCAD),4,0
28230,Dự Toán,4,0
28231,Cơ Kết Cấu 2,3,0
28232,Quản Lý Dự án,3,0
28233,Tính Kết Cấu SAP 2000,3,0
28234,Thí Nghiệm Vật Liệu Xây Dựng,1,0
28235,Tin Học UD (AutoCAD+SAP 2000),4,0
28236,Thủy Lực Cơ Sở,2,0
28237,Thực Tập Tay Nghề Công Nhân,3,0
28238,Thực Tập KT Viên Thiết Kế,1,0
28239,Đồ án Kết Cấu BT Cốt Thép,1,0
28240,Cấp Thoát Nước 2,3,0
28241,Thuỷ Lực Cơ Sở,2,0
28243,Tin Học ứng Dụng (SAP 2000),4,0
28244,Lắp Đặt Các Cấu Kiện Loại Nhỏ,2,0
28245,Tổ Chức Sản Xuất,1,0
28246,Bảo Hộ Lao Động,2,0
28247,Vật Liệu Xây Dựng,2,0
28248,Vẽ Kỹ Thuật,4,0
28249,Đào Móng,2,0
28250,Trắc Địa,3,0
28251,TH Trắc Địa,1,0
28252,Đồ án Kết Cấu Bêtông Cốt Thép,2,0
28253,Lắp Đặt Thiết Bị Vệ Sinh,2,15
28254,Xây Gạch,10,0
28255,Công Nghệ Chế Tạo Máy,4,0
28256,Đồ án Công Nghệ Chế Tạo Máy,2,0
28257,Đồ Gá,2,0
28258,Công Nghệ Hàn Tiên Tiến,2,30
28259,Thực Tập Chuyên Ngành Nâng Cao,5,0
28260,Thực Tập Tốt Nghiệp,6,0
28261,Công Nghệ Gia Công CAD/CAM/CNC,5,30
28262,"Lát, ốp",3,0
28263,"Trát, láng",9,0
28264,Gia Công Lắp Đặt Cốt Thép,3,0
28265,"GiaCông,LĐ&T.Gỡ V.Khuôn,G.Giáo",3,0
28266,"Trộn, Đổ, Đầm Bê Tông",2,0
28267,Máy Cắt Kim Loại,3,0
28268,Giáo Dục Quốc Phòng - An ninh,2,0
28269,"Bạ Mát Tít, Sơn Vôi",2,0
28270,Tin Học,2,0
28271,Ngoại Ngữ,4,0
28272,Vẽ kỹ thuật xây dựng,5,0
28273,Vật liệu xây dựng,3,0
28274,Cơ lý thuyết,3,0
28275,Sức bền vật liệu 1,3,0
28276,Cơ học kết cấu 1,3,30
28277,Cấu tạo kiến trúc,5,45
28278,Trắc địa đại cương,3,0
28279,TH Trắc địa đại cương,1,0
28280,Kết cấu bê tông cốt thép 1,5,60
28281,Kỹ thuật thi công,5,0
28282,Dự toán công trình,3,0
28283,"Kết cấu thép, gỗ 1",3,0
28284,Cấp thoát nước và môi trường,4,0
28285,Tin học chuyên ngành1(AutoCAD),4,15
28286,Pháp luật xây dựng,3,45
28287,Thực tập tay nghề công nhân,8,0
28288,Thực tập tốt nghiệp(XDG),10,0
290000,Phương pháp NC khoa học,2,15
